id,name,artists,id_artists,genres,release_year,duration_s,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4T8Cx2olPLZP4JgWNN4v1A,I Follow Rivers,"Helion, Mike Emilio, Vigiland, SUD","['05GSra7vTwr8o54Brzp2nA', '0ijmTKTGsjqOXfL5mWgUXC', '3tLYpanVDomWAZqF82NPds', '7ecUintnJKHsDyZT1qOPYZ']",melbourne bounce international  melbourne bounce international russelater dance pop edm electronic trap pop dance pop rap tropical house,2020,150.72,69,0.608,0.769,0,52.914,1,0.0373,0.00658,0.0717,0.142,0.494,125.052
0jFHMDRXxKaREor3hBEEST,Gashina,SUNMI,['6MoXcK2GyGg7FIyxPU5yW6'],kpop,2017,180.0,69,0.722,0.833,6,56.085,1,0.094,0.0556,0.0,0.195,0.53,93.941
3QWpTf2VIdELYUUiKJAXlI,Ben Gibi Bakmaz,Lia Shine,['5G3OUmDl3R4rEn9zSWZTpw'],turkish hip hop turkish trap pop,2020,211.073,69,0.715,0.576,1,50.963,1,0.0483,0.0638,2.19e-06,0.14,0.128,120.015
087cds8zjbUmokjg2jdMOp,Bırakma Kendini,Kaan Boşnak,['03cvjFEHz8eGwYHq1L0Pp2'],turkish alt pop,2020,240.626,69,0.652,0.574,9,48.907,0,0.0261,0.411,6.36e-05,0.0727,0.577,103.996
5jSjin6KJMH6WT68YnE7bW,Yıldızlara Bak,Yaşlı Amca,['4Vr0nv4nM4aqWfj76zDTTp'],turkish alternative rock,2020,240.533,69,0.505,0.624,1,53.543,0,0.0405,0.332,0.0,0.0813,0.27,165.114
6CRRlfXDdhsL6vih3J5xco,En Definitiva,Alfredo Olivas,['5xYNmNkaWRqu3e5F4UXME8'],banda corrido deep regional mexican nuevo regional mexicano regional mexican,2017,216.267,69,0.682,0.669,9,55.491,1,0.0399,0.304,0.0,0.0953,0.617,140.023
4afGO0WTInDhK2C3dolz8z,De Overkant,"Suzan & Freek, Snelle","['77IW5ZK1smDQYYKDCQugXh', '3E31HqA00iCX9nRhesw6LD']",dutch pop dutch rock dutch hip hop dutch pop,2020,167.848,69,0.628,0.57,2,53.307,1,0.084,0.116,0.0,0.0861,0.822,79.071
6Upu6yjkdi0DVI8E3IBZEU,Don't Wanna Cry,SEVENTEEN,['7nqOGRxlXj7N2JYbgNEjYH'],kpop kpop boy group,2017,203.427,69,0.781,0.683,0,55.742,1,0.0325,0.164,1.53e-06,0.16,0.722,100.005
2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,Ted Nugent,['21ysNsPzHdqYN2fQ75ZswG'],acid rock album rock blues rock classic rock country rock glam metal hard rock metal rock southern rock,1975,503.067,69,0.484,0.711,2,52.216,1,0.0331,0.0183,0.173,0.0941,0.49,148.189
3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,Bad Company,['5AEG63ajney2BoDXi0Vb84'],album rock blues rock classic rock country rock hard rock mellow gold rock soft rock,1975,313.84000000000003,69,0.543,0.529,7,50.283,1,0.0301,0.326,0.00269,0.709,0.746,85.126
12oFSoib1tf0r2rd1Fgsfe,Convénceme,"India Martinez, Marc Anthony","['6FOpWOxsjQxKEbLiJpU1xV', '4wLXwxDeWQ8mtUIRPxGiD6']",latin arena pop pop flamenco spanish pop latin latin pop modern salsa salsa tropical,2020,208.568,69,0.59,0.552,0,51.578,0,0.388,0.5,0.0,0.12,0.241,167.854
1syf62zw48zu4FrPwMtDHk,Gris,J Balvin,['1vyhD5VmyZ7KMfW5gqLgo5'],latin reggaeton reggaeton colombiano trap latino,2020,176.627,69,0.849,0.709,6,55.283,0,0.0794,0.229,0.0,0.329,0.916,93.06
6gm12xlADJwiBbHIKBXzGW,René,Residente,['5GcWBUX00IPuWVGMIRK1sS'],venezuelan hip hop,2020,457.592,69,0.486,0.388,0,50.674,1,0.126,0.435,0.0,0.196,0.467,90.471
0oagwWkGlBoACUuKvTmqZV,A Million Dreams,P!nk,['1KCSPY1glIKqW2TotWuXOR'],dance pop pop postteen pop,2018,273.64,69,0.312,0.499,7,53.718,1,0.0397,0.272,0.0,0.0901,0.191,148.173
6YiFO4Z74jjyJXWfqLH0Gy,Melon Cake,Demi Lovato,['6S2OmqARrzebs0tKUEyXyp'],dance pop pop postteen pop,2021,212.318,69,0.558,0.555,2,54.765,1,0.158,0.0023,4.89e-06,0.0395,0.888,220.065
5K4T7KJlGKoiwKA2nuQCjy,Qué Le Voy a Hacer,Skechi,['3OQumEuDR7ZpOYpYoXrT14'],,2020,231.176,69,0.794,0.664,9,52.401,1,0.146,0.526,0.0,0.118,0.863,101.963
2ack8D0tjC7mzdDOg7ikQ5,La Tirita,"Belén Aguilera, Lola Indigo","['5fmYDIdgEkSgLdL6esxgfp', '3bvfu2KAve4lPHrhEFDZna']",spanish pop latin viral pop spanish pop,2020,172.632,69,0.774,0.586,0,51.608,1,0.0506,0.0155,1.67e-05,0.117,0.713,102.008
38KHLuvLbQTIsRGiy66RrQ,The Way You Don't Look At Me,Demi Lovato,['6S2OmqARrzebs0tKUEyXyp'],dance pop pop postteen pop,2021,148.42000000000002,69,0.612,0.551,1,52.033,0,0.0367,0.259,0.0,0.0691,0.241,98.991
3Ge1KFkRXKJgPz3keyQWaw,My Girlfriends Are My Boyfriend (feat. Saweetie),"Demi Lovato, Saweetie","['6S2OmqARrzebs0tKUEyXyp', '6cK3NBO6uP7hh0oyuVELFl']",dance pop pop postteen pop cali rap dance pop pop pop rap postteen pop rb trap queen,2021,187.761,69,0.884,0.523,11,52.999,0,0.221,0.144,3.36e-06,0.0941,0.782,98.04
42tFTth2jcF7iSo0RBjfJF,Peek-A-Boo,Red Velvet,['1z4g3DjTBBZKhvAroFlhOM'],kpop kpop girl group,2017,189.05,69,0.839,0.902,1,56.388,0,0.0536,0.0868,0.00257,0.272,0.639,114.953
5LRxdeykOfvKb1aWGrrGyo,Creep - mint Singles,"R3HAB, GATTÜSO","['6cEuCEZu7PAE9ZSzLLc2oQ', '3PlRvQnVE3XAbtHUNc4nic']",dance pop dutch house edm electro house pop pop dance progressive electro house slap house tropical house edm electro house pop dance pop edm tropical house,2020,161.19,69,0.766,0.611,11,50.749,1,0.0542,0.112,0.000606,0.187,0.128,126.0
7LqjznQwfrax7MjQXmxqdQ,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,"Jennifer Lopez, Jadakiss, Styles P","['2DlGxzQSjYe5N6G9nkYghR', '5pnbUBPifNnlusY8kTBivi', '2x8KDZdSONA3872CnhaAlX']",battle rap east coast hip hop gangster rap hardcore hip hop hip hop pop rap rap southern hip hop trap battle rap east coast hip hop gangster rap hardcore hip hop hip hop hip pop pop rap rap trap dance pop pop pop rap postteen pop urban contemporary,2002,187.84,69,0.845,0.768,6,54.552,1,0.188,0.00733,5.04e-06,0.0575,0.96,100.0
0zCOT028cU3DeCqN1G18wE,Amargo Adiós,Inspector,['4OiCK9NnTWhakDIG57uBUA'],latin latin alternative latin rock mexican rock rock en espanol ska mexicano,2002,228.427,69,0.607,0.666,2,55.813,0,0.0407,0.168,0.0,0.201,0.79,139.542
35iY0wPXAoLnI6ahHk0hUV,Easy (with Noah Cyrus),"Demi Lovato, Noah Cyrus","['6S2OmqARrzebs0tKUEyXyp', '55fhWPvDiMpLnE4ZzNXZyW']",dance pop pop postteen pop alt z dance pop electropop pop postteen pop,2021,208.903,69,0.265,0.474,8,54.78,0,0.0371,0.0419,0.0,0.287,0.353,74.928
57ijZDKnYdHw5ZpHLyHblW,The Art Of Starting Over,Demi Lovato,['6S2OmqARrzebs0tKUEyXyp'],dance pop pop postteen pop,2021,167.221,69,0.638,0.683,4,56.413,1,0.0627,0.000545,7.39e-05,0.64,0.719,119.93
6YgV0EF8xJMZz0Zm6BTaT4,This Love,Maroon 5,['04gDigrS5kc9YWfZHwBETP'],pop pop rock,2002,206.2,69,0.712,0.862,5,55.388,0,0.0378,0.0525,0.0,0.093,0.809,95.051
003FTlCpBTM4eSqYSWPv4H,"Swing, Swing",The All-American Rejects,['3vAaWhdBR38Q02ohXqaNHT'],modern rock neo mellow pop punk pop rock postteen pop,2002,233.267,69,0.553,0.717,7,54.143,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947
2N4idqj9TT3HnH2OFT9j0v,Still Beating,Mac DeMarco,['3Sz7ZnJQBIHsXLUSo0OQtM'],edmonton indie lofi indie,2017,181.587,69,0.709,0.496,1,49.472,0,0.0417,0.581,0.195,0.151,0.469,78.477
2d3QlXE6FXFDeodiS66yjM,Weekend Friend,Goth Babe,['7o96HO2zrujyATtVsqGhh3'],indie pop indie rock modern rock vapor soul,2019,209.455,69,0.409,0.594,1,50.275,1,0.031,0.032,0.0391,0.0904,0.212,110.187
3Q241k92c1I5sqKbdw6Ujb,White Wine,"Lil Peep, Lil Tracy","['2kCcBybjl3SAtIcwdWpUe3', '5g63iWaMJ2UrkZMkCC8dMi']",dark trap emo rap glitchcore melodic rap underground hip hop vapor trap emo rap lgbtq hip hop,2017,155.693,69,0.675,0.574,6,51.934,1,0.0559,0.0121,1.11e-05,0.108,0.482,135.037
4CTgPJbgNQ031q8HzhTtq2,สายตาหลอกกันไม่ได้ (Eyes don't lie),Ink Waruntorn,['1Twi7NfmUzbXF7lEMaGCqF'],thai indie pop thai pop,2021,188.0,69,0.552,0.796,5,53.773,0,0.125,0.0189,1.18e-06,0.22,0.697,172.128
10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,Al Green,['3dkbV4qihUeMsqN4vBGg93'],classic soul funk memphis soul quiet storm soul soul blues southern soul,1971,172.32,69,0.772,0.397,7,51.415,1,0.0391,0.339,0.00541,0.0753,0.617,97.964
7shVwhUdVbHpykOfbzvDc1,A Case of You,Joni Mitchell,['5hW4L92KnC6dX9t7tYM4Ve'],canadian singersongwriter folk folk rock lilith mellow gold rock singersongwriter,1971,263.48,69,0.693,0.201,1,50.097,1,0.0288,0.9,0.0,0.112,0.679,100.836
7A7RygcHdNH0iJHgwteajF,Only the Brave,Louis Tomlinson,['57WHJIHrjOE3iAxpihhMnp'],pop postteen pop,2020,106.467,69,0.463,0.481,3,53.309,1,0.0293,0.301,0.0,0.247,0.652,79.052
4PRGxHpCpF2yoOHYKQIEwD,Rock and Roll - Remaster,Led Zeppelin,['36QJpDe2go2KgaRleHCDTp'],album rock classic rock hard rock rock,1971,220.561,69,0.317,0.887,9,52.708,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613
7yu4816uyIqXiPvALxL44y,Jireh (feat. Chandler Moore & Naomi Raine),"Elevation Worship, Maverick City Music, Chandler Moore, Naomi Raine","['3YCKuqpv9nCsIhJ2v8SMix', '58r1rB5t3VF5X6yXGPequV', '6y7frW1RUq3XBBXbYowVpk', '4rc8nzClXj7sUjvsHVg6AD']",  ccm christian music world worship worship ccm,2021,598.995,69,0.335,0.639,3,53.402,1,0.0369,0.265,0.0,0.107,0.381,139.912
0OgGn1ofaj55l2PcihQQGV,Drew Barrymore,Bryce Vine,['1ShZZUjkbXCjhwrb18BA8I'],electropop pop pop rap,2017,191.147,69,0.758,0.574,11,53.111,0,0.0572,0.46,0.00272,0.102,0.261,151.985
6wdCelHrPh7UfliNjwRTUv,Leaves,Ben&Ben,['4DAcJXcjX0zlQAZAPAx4Zb'],opm,2017,310.709,69,0.447,0.16,6,49.104,1,0.0372,0.913,0.0,0.0891,0.205,118.313
5NGtFXVpXSvwunEIGeviY3,Gymnopédie No. 1,"Erik Satie, Philippe Entremont","['459INk8vcC0ebEef82WjIK', '4x2fCu6MNErew0pb64yOBO']",classical performance french classical piano classical early avant garde early modern classical impressionism postromantic era,1949,205.867,69,0.469,0.0128,7,23.144,1,0.119,0.994,0.937,0.0941,0.354,72.765
2XH2w3lHRhbZ9D5lUjVVRC,LED,OmenXIII,['760kxYHN5QTrD1DehiimjB'],dark trap emo rap underground hip hop,2017,134.452,69,0.659,0.659,2,53.377,1,0.297,0.0906,0.0,0.348,0.611,200.158
4yyX2Iu4xJjW9xMvBZKSBi,Met Him Last Night (feat. Ariana Grande),"Demi Lovato, Ariana Grande","['6S2OmqARrzebs0tKUEyXyp', '66CXWjxzNUsdJxJ2JdwvnR']",pop postteen pop dance pop pop postteen pop,2021,204.632,69,0.538,0.512,4,55.452,0,0.0262,0.22,0.0,0.101,0.12,144.978
0LUdGEOj20wBg5M9BHrFTl,GIRL LIKE ME,"Black Eyed Peas, Shakira","['1yxSLGMDHlW21z4YXirZDS', '0EmeFodog0BfCgMzAIvKQp']",dance pop pop pop rap colombian pop dance pop latin latin pop pop,2020,222.523,69,0.965,0.485,2,51.216,1,0.191,0.0206,0.0237,0.0655,0.312,124.025
0LAcM6I7ijW4VVW0aytl1t,One (Remastered),Metallica,['2ye2Wgw4gimLv2eAKyk1NB'],hard rock metal old school thrash rock thrash metal,1988,446.146,69,0.438,0.687,7,50.85,1,0.0619,0.000668,0.0801,0.42,0.426,103.01
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,"David Guetta, Martin Garrix, Brooks","['1Cs0zKBU1kc0i8ypK3B9ai', '60d24wfXkVzDSfLS6hyCjZ', '4mHAu7NX2UNsnGXjviBD9e']",big room dance pop edm pop pop dance edm electro house future house pop dance pop edm progressive electro house progressive house tropical house dance pop dutch edm edm electro house pop pop dance progressive house tropical house,2018,202.5,69,0.635,0.9,0,56.281,0,0.0377,0.00664,0.0145,0.37,0.15,127.978
6TA5aymvVrtiPVbuAwmPIc,Scary Love,The Neighbourhood,['77SW9BnxLY8rJ0RciFqkHh'],modern alternative rock modern rock pop shimmer pop,2018,222.667,69,0.595,0.636,5,54.019,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008
5h2nC1QYVpK0AJra70Ja3p,L.A.LOVE (la la) [feat. YG],"Fergie, YG","['3r17AfJCCUqC9Lf0OAc73G', '0A0FS04o6zMoto8OKPsDwY']",dance pop pop postteen pop urban contemporary cali rap gangster rap hip hop pop rap rap southern hip hop trap,2017,211.512,69,0.509,0.482,7,53.035,1,0.176,0.0186,0.0,0.238,0.301,101.042
1PtL0YQRtq3qxDGUSwZPJ5,Travesuras,Nicky Jam,['1SupJlEpv7RS2tPNRaHViT'],latin latin hip hop reggaeton trap latino tropical,2014,195.453,69,0.77,0.79,10,54.547,0,0.0814,0.139,0.0,0.0829,0.872,93.97
6sgqf4wXFWSAmjL1TEXNvZ,Something About You (with Rudimental) - Chill Mix,"Elderbrook, Rudimental","['2vf4pRsEY6LpL5tKmqWb64', '4WN5naL3ofxrVBgFpguzKo']",deep house house pop dance tropical house dance pop edm house liquid funk pop pop dance tropical house uk dance uk funky,2019,166.534,69,0.8,0.516,6,51.924,0,0.127,0.365,0.00206,0.134,0.443,106.122
0X5jHsNHshuHNfAWs1sxQ5,Permitame,"Tony Dize, Yandel","['3LKXWvXFWrkwUzJWxzwVpW', '0eHQ9o50hj6ZDNBt6Ys1sD']",latin latin hip hop reggaeton reggaeton flow relaxative trap latino tropical latin latin hip hop reggaeton reggaeton flow trap latino tropical,2008,185.013,69,0.629,0.668,8,53.026,1,0.15,0.0287,0.0,0.159,0.904,214.025
2T7ZvJAtL7xK04ww5rbmvo,世界の秘密,Vaundy,['2IUl3m1H1EQ7QfNbNWvgru'],jpop japanese soul,2020,221.25,69,0.683,0.53,6,53.251,0,0.0614,0.142,0.0,0.0978,0.823,159.969
5unXHHcSQLGO19RuVqZB6d,The Most Beautiful Thing,Bruno Major,['0hDjKSKjl1DC7ovYTDJHe8'],chill rb pop,2020,235.427,69,0.806,0.362,7,49.619,1,0.0345,0.535,0.045,0.111,0.42,127.502
3Wu4lFjkhcXxB6WWaX9gtr,What Do I Call You,TAEYEON,['3qNVuliS40BLgXGxhdBdqu'],kpop,2020,167.747,69,0.75,0.586,11,55.361,0,0.0674,0.0733,0.0,0.347,0.835,139.889
4lKuzrdZrJuCAedbIslF3A,SENTADÃO,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro","['5wbf52LA6kcaboHSN6NEF1', '2Cra8I2P4OnMkVguqZRVwi', '7C7NNCiIFavKH6oDarjp0v']",brega funk funk carioca funk carioca brega funk,2019,143.448,69,0.68,0.869,6,58.06,1,0.0589,0.178,0.0,0.223,0.924,173.997
3dVvWnj4D8JGkKvo6Hucso,TROLLZ (with Nicki Minaj),"6ix9ine, Nicki Minaj","['7gZfnEnfiaHzxARJ2LeXrf', '0hCNtLu0JehylgoiP8L4Gh']",emo rap dance pop hip pop pop pop rap postteen pop queens hip hop,2020,202.667,69,0.744,0.422,1,51.054,1,0.294,0.0319,0.00011,0.11,0.493,180.006
1KjQPDJQCUuqDj3AmfSBCa,CAPO,NLE Choppa,['0ErzCpIMyLcjPiwT4elrtZ'],memphis hip hop trap,2019,192.2,69,0.617,0.953,2,55.838,1,0.0693,0.119,0.0,0.331,0.594,154.964
14X1WxiHXdVRJ99cMCBzOE,How I Move (feat. Lil Baby),"Flipp Dinero, Lil Baby","['2HUwZ0kumzCSlhFcjFZfpp', '5f7VJjfbwm532GiveGC0ZK']",melodic rap pop rap rap trap vapor trap atl hip hop atl trap rap trap,2019,224.916,69,0.826,0.635,5,54.819,0,0.212,0.102,0.0,0.245,0.808,119.954
5drW6PGRxkE6MxttzVLNk5,Secukupnya,Hindia,['51kyrUsAVqUBcoDEMFkX12'],indonesian indie indonesian pop,2019,205.466,69,0.731,0.796,9,54.902,0,0.0344,0.19,0.0606,0.354,0.933,102.006
2E5NGLtMqDmeijWcntP8Ca,ICE (feat. MORGENSHTERN),MORGENSHTERN,['0XNKQFs2Ewb3y0VsFUFc5l'],russian hip hop russian trap,2020,126.0,69,0.859,0.876,5,54.86,0,0.368,0.081,0.00137,0.385,0.885,151.896
4hTErxf8ZqFNGH0hZqEoAI,Monica Lewinsky (feat. A Boogie Wit da Hoodie),"SAINt JHN, A Boogie Wit da Hoodie","['0H39MdGGX6dbnnQPt6NQkZ', '31W5EY0aAly4Qieq6OFu6I']",melodic rap rap slap house melodic rap pop rap rap trap,2019,200.475,69,0.828,0.521,10,54.417,1,0.137,0.858,0.0,0.13,0.369,106.009
3IdPtyJHB1WVPM4eCiCAKM,Answer,ATEEZ,['68KmkJeZGfwe1OUaivBa2L'],kpop kpop boy group,2020,219.76,69,0.565,0.903,7,58.082,1,0.05,0.0746,0.0,0.359,0.538,97.967
1bj8x3ERN9gSc2NfJIpc76,pov,Ariana Grande,['66CXWjxzNUsdJxJ2JdwvnR'],pop postteen pop,2020,201.882,69,0.474,0.533,0,54.352,0,0.0559,0.36,0.0,0.101,0.165,131.762
6IO5nn84TKArsi3cjpIqaD,Mela!,Ryokuoushoku Shakai,['4SJ7qRgJYNXB9Yttzs4aSa'],jpop jpoprock,2020,242.067,69,0.619,0.941,8,58.382,1,0.0584,0.0439,1.73e-05,0.318,0.624,137.967
4HgB85fVdWG83EZOHj5paV,A Cuánto Me Quedé,Giovanny Ayala,['0OmIOUU8SceGFVrqrEm70j'],corrido nuevo regional mexicano regional mexican sierreno,2019,201.857,69,0.732,0.453,1,54.924,0,0.0285,0.839,0.0,0.0838,0.667,139.974
70b5Sq3ePOu3Gqg0hjlOtR,"For the First Time in Forever - From ""Frozen""/Soundtrack Version","Kristen Bell, Idina Menzel","['2kHxkdiKCSnHMkhIgFBZaI', '73Np75Wv2tju61Eo9Zw4IR']",disney hollywood hollywood show tunes,2013,225.08,69,0.354,0.411,0,53.982,1,0.0344,0.815,1e-06,0.106,0.43,90.831
7grWGhX8SHNmyGOkMNVMCt,There Was This Girl,Riley Green,['2QMsj4XJ7ne2hojxt6v5eb'],contemporary country country road,2019,194.427,69,0.616,0.877,1,55.777,1,0.0347,0.00258,2.56e-06,0.114,0.94,127.981
0cyP9Zil4WvqycKDRynmcP,Nadie Como Tú,Los 2 de la S,['4UqfXEVibVEPfoopm7Pduc'],banda corrido nuevo regional mexicano regional mexican sierreno,2020,215.4,69,0.923,0.354,10,53.682,1,0.0819,0.334,2.32e-06,0.279,0.878,122.278
588ROs3NuPqlPSYpIuitKS,Mi Pasado y Mi Presente,Traviezoz de la Zierra,['1tX4Yf64m81Ju9THQiXAzn'],corrido nuevo regional mexicano regional mexican sierreno,2013,220.08,69,0.796,0.555,7,52.705,0,0.0583,0.494,0.0,0.317,0.889,114.855
4Q5G40Lq1b1lYp20Bt5Sfo,Shhhh Baby Shusher For Sleep,Baby Sleep,['1UD3SXwenV5Zmrdl7KKfqW'],sleep,2018,157.361,69,0.216,0.203,0,33.43,0,0.153,0.000827,0.000466,0.133,0.039,132.84
7dYgzrhdIIjTQTvUjlrWxa,Occhi Lucidi,"Leon Faun, Duffy","['14XRgLXin9R3eKTNXBNwos', '1GDpBWbNymzzLV7BHzaTBL']",italian hip hop,2020,144.839,69,0.701,0.541,2,53.597,0,0.21,0.264,0.0,0.118,0.834,185.511
2gSkvrwfCXCgqeugzezn97,廻廻奇譚,Eve,['58oPVy7oihAEXE0Ott6JOf'],anime anime rock,2020,219.234,69,0.565,0.919,5,56.622,0,0.0898,0.0128,0.0,0.292,0.565,92.325
4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It,Florida Georgia Line,['3b8QkneNDz4JHKKKlLgYZg'],contemporary country country country pop country road modern country rock,2019,202.92,69,0.651,0.708,4,55.209,1,0.0376,0.582,0.0,0.0796,0.558,119.964
3E1FgPTXX203rgBTD5nlKF,Il bacio di Klimt,Emanuele Aloia,['3vkFU3DBYyYBSUt323pj76'],italian pop,2020,177.0,69,0.685,0.764,9,55.497,1,0.0664,0.45,0.0,0.227,0.315,80.037
3asFGFY3uLjMDmML1p0tYm,Savior,Rise Against,['6Wr3hh341P84m3EI8qdn9O'],chicago hardcore chicago punk hardcore punk pop punk punk,2008,242.28,69,0.339,0.931,5,56.575,0,0.062,0.0015,0.000142,0.425,0.467,112.548
0XDlwVNtd6wvp3PGGsghqf,Ready (feat. Summer Walker),"Fredo, Summer Walker","['3rbtPd0NcvhO2AzMfzx90z', '57LYzLEk2LcFghVwuWbcuS']",pop rb uk hip hop,2021,262.093,69,0.721,0.675,0,54.562,0,0.207,0.131,0.0,0.134,0.383,96.822
2qzW5AK8ldKUOWUETwAkZY,Titanium,Dave,['6Ip8FS7vWT1uKkJSweANQK'],uk hip hop,2021,127.75,69,0.959,0.394,0,51.313,0,0.437,0.152,1.38e-06,0.105,0.51,121.008
1VxvGm1moDJ3svQlwjdBwA,90mh,Trefuego,['4HQfNWcXe8k5dlMHx4QrTP'],,2019,143.334,69,0.716,0.427,1,51.007,1,0.0529,0.187,0.0,0.354,0.223,108.993
33XISWpHJRbAvFSMW1y44A,Me Sobrabas Tú,Banda Los Recoditos,['4bPiOPI4V99cepEftvBYak'],banda corrido nuevo regional mexicano ranchera regional mexican,2014,181.987,69,0.729,0.507,0,55.06,1,0.0486,0.698,0.0,0.26,0.961,154.926
63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,"Madcon, Ray Dalton","['6c4sUNBgdonFJz8Kx2VsGz', '4e0nWw2r4BoQSKPQ2zpU13']",dance pop norwegian hip hop pop rap ,2015,214.789,69,0.811,0.699,7,54.789,1,0.114,0.0726,1.38e-06,0.148,0.733,122.987
4uu7gKd1PffC7QEMcMk0Ro,One Take,Lil Tjay,['6jGMq4yGs7aQzuGsMgVgZR'],brooklyn drill melodic rap nyc rap,2019,168.653,69,0.76,0.615,5,50.64,0,0.33,0.072,0.0,0.0571,0.351,148.014
6Aw5k0jkFceYayaJoRupLT,Pura Pura Lupa,Mahen,['5Ag6luL11YrL1Znq0xsVuh'],indonesian pop,2019,246.964,69,0.529,0.446,11,50.833,1,0.0294,0.757,0.000764,0.146,0.14,111.903
0MLu1cFYL4ikdRTdasCQT9,M' Manc (con Geolier & Sfera Ebbasta),"Shablo, Geolier, Sfera Ebbasta","['6hkKbkZGvAXuvle2FhCnxy', '27LlKWxS3KXW7RRAxN5S8s', '23TFHmajVfBtlRx5MXqgoz']",italian hip hop italian hip hop rap napoletano trap italiana italian hip hop italian pop trap italiana,2020,180.0,69,0.703,0.704,6,53.883,0,0.0641,0.048,0.0,0.41,0.725,139.933
2Rb6nYmuLEblpq4KIAjngL,Freak Show,"Punkinloveee, H3artcrush","['6CrThJMQVJfWaHeliiLHuw', '1tHZYGc37FSzvOJ0eHbglI']",glitchcore,2020,125.362,69,0.665,0.825,8,54.046,0,0.179,0.00552,2.25e-05,0.416,0.683,138.09
0qkdE1C0ufnUISKwhg8Wh6,What If I Never Get Over You,Lady A,['32WkQRZEVKSzVAAYqukAEA'],contemporary country country country dawn country pop country road,2019,206.598,69,0.576,0.724,0,54.853,1,0.0274,0.016,0.0,0.107,0.34,93.029
2RbVD1IgXtyQFlLtbthaZ3,"Stand by me, Stand by you.",HIRAIDAI,['7JthQ6zwNzfxRfIEjp6wUs'],jpop japanese singersongwriter japanese teen pop,2020,193.013,69,0.594,0.568,3,54.577,1,0.0383,0.0892,0.0,0.0535,0.58,161.887
0gEcmyKlIUoi3sHTFVO1bE,I Was Sad Last Night I'm OK Now,tobi lou,['4T8NIfZmVY6TJFqVzN6X49'],alternative rb chicago rap chill rb indie rb pop pop rap,2019,190.561,69,0.87,0.637,5,51.632,0,0.0614,0.497,3.15e-05,0.205,0.78,120.99
3Xhl7OqWAFgVxQKrWhyVVO,Chico (feat. Rose Villain & Luchè),"Guè Pequeno, Rose Villain, Luche","['7F2utINZ6tSokSiZTQBE27', '2aya6KuqjXEhHBqYKsTPLs', '3yiEJ9SByXZMXTwaKdVFN4']",italian hip hop rap napoletano italian hip hop italian pop milan indie,2020,201.931,69,0.778,0.819,0,56.127,0,0.0531,0.164,0.0,0.111,0.637,144.953
0pt0wjZNeFOMIeCudmXRrl,1004 Kilómetros,Junior H,['7Gi6gjaWy3DxyilpF1a8Is'],corrido corridos tumbados nuevo regional mexicano regional mexican sierreno,2020,277.16700000000003,69,0.651,0.567,11,53.523,0,0.0301,0.671,0.000373,0.126,0.521,96.845
7BMKWT0Vw0EKDELXLvuWCp,三文小説,King Gnu,['6wxfx1yhyqjCPYwwxJktR2'],jpop jrock,2020,280.533,69,0.384,0.487,4,51.74,0,0.0508,0.641,0.0,0.254,0.0994,88.055
6nqfKM9JvQIiuAuzWZFvGW,ぎゅっと。,もさを。,['71KI7v1YqVU8cIFzBl47dh'],jpop japanese teen pop,2020,269.747,69,0.773,0.363,4,52.696,1,0.0383,0.814,0.0,0.103,0.774,119.994
3Y4rUyw7XBCK6hGHCOt6rp,"Call It Fate, Call It Karma",The Strokes,['0epOFNiUfyON9EYx7Tpr6V'],alternative rock garage rock indie rock modern rock permanent wave rock,2013,204.773,69,0.544,0.241,4,45.221,0,0.03,0.983,0.774,0.101,0.359,109.437
7dQC53NiYOY9gKg3Qsu2Bs,All Out of Love,Air Supply,['4xXCRXOfQKQ2gjWxNhNzYW'],adult standards mellow gold soft rock,1980,243.0,69,0.513,0.262,0,43.125,1,0.0276,0.313,5.51e-06,0.456,0.357,108.383
02yD6Wmpx5kLAoXLQOnuEb,Me Soltaste,Jesse & Joy,['1mX1TWKpNxDSAH16LgDfiR'],latin latin arena pop latin pop mexican pop pop,2015,229.933,69,0.4,0.398,10,53.962,0,0.0385,0.786,3.47e-06,0.333,0.16,111.661
47KDDZgFiX1w6RFOuLXsSn,Tomorrow,Shakey Graves,['1fZpYWNWdL5Z3wrDtISFUH'],austin americana austindie deep new americana indie folk new americana stomp and holler,2016,240.587,69,0.564,0.354,7,49.15,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075
